crop_path,digit,rotation_deg
data\bead_crops\from_video_dedup\C0023_frame006750_tag2_bead1.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame006800_tag0_bead2.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame006975_tag4_bead4.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame006775_tag0_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame006825_tag2_bead4.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame006775_tag1_bead1.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame006800_tag4_bead1.jpg,8,0
data\bead_crops\from_video_dedup\C0023_frame006900_tag1_bead2.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame006850_tag1_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame007050_tag0_bead2.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame007125_tag4_bead0.jpg,8,0
data\bead_crops\from_video_dedup\C0023_frame006825_tag0_bead2.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame006850_tag1_bead3.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame006900_tag2_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame007175_tag0_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame007050_tag0_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame006850_tag1_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame006850_tag1_bead2.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame006875_tag3_bead0.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame006875_tag3_bead2.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame006875_tag4_bead2.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame007050_tag0_bead4.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame006950_tag3_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame006900_tag2_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame007275_tag4_bead1.jpg,7,0
data\bead_crops\from_video_dedup\C0023_frame006925_tag1_bead3.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame006950_tag0_bead2.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame006950_tag0_bead3.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame007150_tag1_bead1.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame006950_tag2_bead1.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame007150_tag4_bead2.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame006975_tag4_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame007000_tag0_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame006975_tag1_bead3.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame007100_tag1_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame007725_tag0_bead3.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame007125_tag4_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame006975_tag4_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame007000_tag0_bead2.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame007025_tag1_bead2.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame007250_tag0_bead0.jpg,8,0
data\bead_crops\from_video_dedup\C0023_frame007150_tag4_bead0.jpg,5,0
data\bead_crops\from_video_dedup\C0023_frame007000_tag4_bead1.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame007025_tag0_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame007025_tag0_bead4.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame007025_tag1_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame007025_tag1_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame007150_tag2_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame007050_tag2_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame007050_tag2_bead3.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame007475_tag2_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame007200_tag0_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame007100_tag1_bead2.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame007150_tag2_bead3.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame007150_tag2_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame007150_tag2_bead2.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame007100_tag1_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame007100_tag1_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame007100_tag1_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame007150_tag2_bead4.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame007125_tag0_bead4.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame007125_tag1_bead1.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame007125_tag1_bead2.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame007150_tag4_bead1.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame007325_tag4_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame007175_tag2_bead2.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame007175_tag2_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame007200_tag2_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame007225_tag2_bead3.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame007325_tag0_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame007225_tag0_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame007200_tag3_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame007325_tag0_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame007200_tag4_bead2.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame007350_tag0_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame007525_tag1_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame007225_tag2_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame007225_tag2_bead4.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame007225_tag3_bead1.jpg,5,0
data\bead_crops\from_video_dedup\C0023_frame007225_tag4_bead2.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame007225_tag4_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame007250_tag1_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame007250_tag3_bead2.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame007250_tag3_bead4.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame007275_tag0_bead4.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame007350_tag0_bead2.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame007275_tag4_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame007275_tag4_bead3.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame007500_tag0_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame007300_tag0_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame007300_tag1_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame007300_tag1_bead3.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame007300_tag1_bead4.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame007300_tag2_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame007725_tag0_bead1.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame007325_tag0_bead1.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame007725_tag0_bead0.jpg,8,0
data\bead_crops\from_video_dedup\C0023_frame007325_tag4_bead2.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame007550_tag0_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame007525_tag3_bead2.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame007350_tag1_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame007450_tag3_bead0.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame007350_tag4_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame007550_tag0_bead4.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame007375_tag1_bead2.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame007400_tag3_bead1.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame007375_tag4_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame007400_tag2_bead2.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame007400_tag4_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame007400_tag4_bead1.jpg,7,0
data\bead_crops\from_video_dedup\C0023_frame007550_tag0_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame007425_tag4_bead1.jpg,7,0
data\bead_crops\from_video_dedup\C0023_frame007450_tag2_bead1.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame007450_tag2_bead2.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame007450_tag2_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame007475_tag1_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame007475_tag1_bead2.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame007475_tag2_bead0.jpg,8,0
data\bead_crops\from_video_dedup\C0023_frame007600_tag0_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame007500_tag1_bead2.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame007550_tag3_bead0.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame007550_tag3_bead4.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame007525_tag0_bead2.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame007525_tag2_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame007525_tag3_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame007550_tag0_bead2.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame007575_tag1_bead0.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame007725_tag0_bead2.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame007625_tag0_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame007675_tag0_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame007575_tag3_bead3.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame007600_tag1_bead2.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame007600_tag2_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame007625_tag0_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame007675_tag1_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame007700_tag0_bead1.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame007825_tag2_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame007650_tag2_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame007800_tag2_bead3.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame007675_tag0_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame007675_tag0_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame007825_tag2_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame007700_tag0_bead3.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame007750_tag3_bead0.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame007725_tag0_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame007725_tag2_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame007800_tag2_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame007700_tag2_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame007725_tag1_bead1.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame007725_tag1_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame007825_tag3_bead2.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame007750_tag1_bead2.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame007775_tag0_bead4.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame007750_tag3_bead3.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame007875_tag3_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame007875_tag3_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame007825_tag2_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame008050_tag3_bead0.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame007800_tag2_bead4.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame007825_tag0_bead2.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame007800_tag0_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame008000_tag2_bead2.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame007875_tag3_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame007800_tag3_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame007850_tag2_bead4.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame007850_tag2_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame007875_tag0_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame007875_tag0_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame007875_tag2_bead2.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame008050_tag3_bead4.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame008300_tag2_bead3.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame007975_tag3_bead3.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame007875_tag1_bead3.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame007875_tag3_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame007875_tag3_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame007975_tag3_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame008300_tag2_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame007900_tag3_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame008000_tag0_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame007925_tag0_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame007925_tag0_bead2.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame008000_tag0_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame008000_tag0_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame008000_tag0_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame007975_tag3_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame008050_tag3_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame008000_tag0_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame008150_tag2_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame007975_tag3_bead2.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame008100_tag1_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame008100_tag1_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame008050_tag1_bead1.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame008025_tag1_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame008025_tag2_bead3.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame008050_tag0_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame008050_tag1_bead2.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame008150_tag2_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame008050_tag2_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame008075_tag0_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame008075_tag0_bead2.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame008075_tag2_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame008150_tag2_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame008150_tag2_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame008100_tag1_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame008175_tag3_bead2.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame008175_tag3_bead0.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame008300_tag0_bead2.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame008200_tag3_bead2.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame008150_tag0_bead2.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame008300_tag0_bead0.jpg,8,0
data\bead_crops\from_video_dedup\C0023_frame008150_tag2_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame008250_tag2_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame008175_tag1_bead1.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame008200_tag1_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame008175_tag2_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame008475_tag3_bead4.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame008200_tag0_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame008625_tag0_bead3.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame008200_tag1_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame008200_tag1_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame008300_tag2_bead2.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame008300_tag0_bead3.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame008225_tag1_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame008225_tag2_bead2.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame008625_tag0_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame008300_tag2_bead0.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame008300_tag0_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame008275_tag1_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame008250_tag2_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame008275_tag2_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame008275_tag2_bead2.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame008300_tag0_bead1.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame008375_tag3_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame008325_tag0_bead1.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame008325_tag0_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame008400_tag0_bead0.jpg,8,0
data\bead_crops\from_video_dedup\C0023_frame008400_tag2_bead0.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame008625_tag0_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame008525_tag1_bead1.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame008350_tag3_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame008475_tag3_bead0.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame008375_tag2_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame008375_tag3_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame008600_tag3_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame008575_tag2_bead2.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame008425_tag3_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame008500_tag0_bead1.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame008450_tag2_bead2.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame008600_tag1_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame008475_tag1_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame008500_tag1_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame008575_tag2_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame008600_tag0_bead1.jpg,8,0
data\bead_crops\from_video_dedup\C0023_frame008575_tag2_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame008575_tag3_bead3.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame008550_tag2_bead2.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame008625_tag0_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame008575_tag3_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame008625_tag0_bead2.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame008625_tag1_bead3.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame008625_tag2_bead0.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame008625_tag2_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame008625_tag3_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame000050_tag1_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame000250_tag1_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame000050_tag1_bead3.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame000050_tag1_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame000100_tag1_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame000025_tag2_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame000025_tag2_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0025_frame000025_tag2_bead2.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame000150_tag2_bead3.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame000025_tag2_bead3.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame000175_tag3_bead1.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame000725_tag1_bead3.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame000725_tag1_bead2.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame000725_tag1_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame000550_tag0_bead0.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame000100_tag0_bead0.jpg,2,0
data\bead_crops\from_video_dedup\C0025_frame000025_tag1_bead1.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame000025_tag1_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame000775_tag4_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame000250_tag1_bead3.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame000250_tag1_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame000250_tag1_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame000250_tag1_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame000275_tag1_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame000275_tag1_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame000275_tag1_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame000275_tag1_bead3.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame000275_tag1_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame000300_tag4_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame000300_tag5_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame000325_tag3_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame000300_tag5_bead3.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame000325_tag3_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame000325_tag3_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame000350_tag1_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame000350_tag1_bead3.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame000725_tag1_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame000375_tag3_bead3.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame000375_tag3_bead4.jpg,4,0
