crop_path,pred_text,score
data\bead_crops\from_video_dedup\C0023_frame005825_tag4_bead1.jpg,C,0.1771
data\bead_crops\from_video_dedup\C0023_frame005650_tag2_bead3.jpg,O,0.1952
data\bead_crops\from_video_dedup\C0023_frame005750_tag0_bead1.jpg,®,0.1885
data\bead_crops\from_video_dedup\C0023_frame005825_tag0_bead4.jpg,,0.0
data\bead_crops\from_video_dedup\C0023_frame005675_tag1_bead0.jpg,O,0.144
data\bead_crops\from_video_dedup\C0023_frame005675_tag3_bead2.jpg,,0.0
data\bead_crops\from_video_dedup\C0023_frame005750_tag4_bead3.jpg,C,0.0881
data\bead_crops\from_video_dedup\C0023_frame005675_tag4_bead0.jpg,0,0.3004
data\bead_crops\from_video_dedup\C0023_frame005700_tag2_bead3.jpg,®,0.1747
data\bead_crops\from_video_dedup\C0023_frame005700_tag0_bead0.jpg,O,0.1368
data\bead_crops\from_video_dedup\C0023_frame005750_tag0_bead0.jpg,0,0.0886
data\bead_crops\from_video_dedup\C0023_frame005750_tag0_bead3.jpg,O,0.0984
data\bead_crops\from_video_dedup\C0023_frame005800_tag2_bead0.jpg,®,0.1501
data\bead_crops\from_video_dedup\C0023_frame005700_tag3_bead0.jpg,0,0.5482
data\bead_crops\from_video_dedup\C0023_frame005700_tag3_bead1.jpg,,0.0
data\bead_crops\from_video_dedup\C0023_frame006150_tag3_bead1.jpg,O,0.2648
data\bead_crops\from_video_dedup\C0023_frame005700_tag3_bead3.jpg,,0.0
data\bead_crops\from_video_dedup\C0023_frame005800_tag3_bead0.jpg,0,0.4058
data\bead_crops\from_video_dedup\C0023_frame005850_tag0_bead3.jpg,®,0.3062
data\bead_crops\from_video_dedup\C0023_frame005800_tag2_bead4.jpg,O,0.429
data\bead_crops\from_video_dedup\C0023_frame005725_tag5_bead1.jpg,,0.0
data\bead_crops\from_video_dedup\C0023_frame005925_tag4_bead1.jpg,O,0.3297
data\bead_crops\from_video_dedup\C0023_frame005750_tag0_bead4.jpg,,0.0
data\bead_crops\from_video_dedup\C0023_frame005825_tag2_bead1.jpg,0,0.3298
data\bead_crops\from_video_dedup\C0023_frame005775_tag0_bead3.jpg,®,0.3163
data\bead_crops\from_video_dedup\C0023_frame005800_tag2_bead2.jpg,®,0.3467
data\bead_crops\from_video_dedup\C0023_frame005825_tag4_bead0.jpg,®,0.4423
data\bead_crops\from_video_dedup\C0023_frame005800_tag4_bead4.jpg,C,0.0622
data\bead_crops\from_video_dedup\C0023_frame005825_tag4_bead2.jpg,0,0.1741
data\bead_crops\from_video_dedup\C0023_frame005800_tag2_bead1.jpg,0,0.3592
data\bead_crops\from_video_dedup\C0023_frame005850_tag1_bead3.jpg,®,0.2647
data\bead_crops\from_video_dedup\C0023_frame005875_tag3_bead2.jpg,,0.0
data\bead_crops\from_video_dedup\C0023_frame005825_tag0_bead3.jpg,O,0.1141
data\bead_crops\from_video_dedup\C0023_frame005850_tag0_bead4.jpg,9,0.6954
data\bead_crops\from_video_dedup\C0023_frame005975_tag4_bead0.jpg,0,0.5282
data\bead_crops\from_video_dedup\C0023_frame005900_tag4_bead0.jpg,O,0.2347
data\bead_crops\from_video_dedup\C0023_frame005825_tag3_bead4.jpg,C,0.5519
data\bead_crops\from_video_dedup\C0023_frame005850_tag0_bead0.jpg,0,0.3164
data\bead_crops\from_video_dedup\C0023_frame005850_tag2_bead1.jpg,,0.0
data\bead_crops\from_video_dedup\C0023_frame005850_tag2_bead4.jpg,C,0.3591
data\bead_crops\from_video_dedup\C0023_frame005850_tag3_bead3.jpg,O,0.1385
data\bead_crops\from_video_dedup\C0023_frame005900_tag0_bead4.jpg,,0.0
data\bead_crops\from_video_dedup\C0023_frame006650_tag4_bead4.jpg,日,0.0911
data\bead_crops\from_video_dedup\C0023_frame005875_tag0_bead0.jpg,®,0.4075
data\bead_crops\from_video_dedup\C0023_frame006050_tag0_bead2.jpg,C,0.1069
data\bead_crops\from_video_dedup\C0023_frame006050_tag1_bead1.jpg,0,0.291
data\bead_crops\from_video_dedup\C0023_frame005875_tag2_bead0.jpg,®,0.2029
data\bead_crops\from_video_dedup\C0023_frame005875_tag3_bead1.jpg,O,0.2872
data\bead_crops\from_video_dedup\C0023_frame005900_tag4_bead4.jpg,G,0.1249
data\bead_crops\from_video_dedup\C0023_frame005875_tag4_bead1.jpg,0,0.1294
data\bead_crops\from_video_dedup\C0023_frame005875_tag4_bead2.jpg,G,0.1469
data\bead_crops\from_video_dedup\C0023_frame005900_tag0_bead0.jpg,心,0.0761
data\bead_crops\from_video_dedup\C0023_frame005900_tag0_bead1.jpg,O,0.1701
data\bead_crops\from_video_dedup\C0023_frame005900_tag0_bead2.jpg,O,0.2165
data\bead_crops\from_video_dedup\C0023_frame006000_tag4_bead0.jpg,®,0.3935
data\bead_crops\from_video_dedup\C0023_frame005900_tag2_bead1.jpg,0,0.7375
data\bead_crops\from_video_dedup\C0023_frame005925_tag2_bead2.jpg,®,0.1838
data\bead_crops\from_video_dedup\C0023_frame006125_tag0_bead3.jpg,®,0.3274
data\bead_crops\from_video_dedup\C0023_frame006050_tag3_bead4.jpg,o,0.3168
data\bead_crops\from_video_dedup\C0023_frame005975_tag4_bead2.jpg,,0.0
data\bead_crops\from_video_dedup\C0023_frame005975_tag0_bead2.jpg,0,0.2208
data\bead_crops\from_video_dedup\C0023_frame005950_tag4_bead1.jpg,®,0.3464
data\bead_crops\from_video_dedup\C0023_frame005925_tag2_bead0.jpg,®,0.1407
data\bead_crops\from_video_dedup\C0023_frame006050_tag3_bead1.jpg,0,0.2626
data\bead_crops\from_video_dedup\C0023_frame005950_tag0_bead1.jpg,0,0.1213
data\bead_crops\from_video_dedup\C0023_frame005950_tag0_bead2.jpg,0,0.2221
data\bead_crops\from_video_dedup\C0023_frame005975_tag4_bead4.jpg,a,0.1646
data\bead_crops\from_video_dedup\C0023_frame006000_tag4_bead1.jpg,C,0.1412
data\bead_crops\from_video_dedup\C0023_frame005975_tag1_bead0.jpg,®,0.4458
data\bead_crops\from_video_dedup\C0023_frame005975_tag1_bead2.jpg,O,0.204
data\bead_crops\from_video_dedup\C0023_frame005975_tag3_bead2.jpg,®,0.2975
data\bead_crops\from_video_dedup\C0023_frame005975_tag4_bead1.jpg,O,0.0963
data\bead_crops\from_video_dedup\C0023_frame006175_tag1_bead0.jpg,®,0.2783
data\bead_crops\from_video_dedup\C0023_frame006000_tag3_bead2.jpg,,0.0
data\bead_crops\from_video_dedup\C0023_frame006000_tag3_bead4.jpg,,0.0
data\bead_crops\from_video_dedup\C0023_frame006025_tag0_bead3.jpg,G,0.1368
data\bead_crops\from_video_dedup\C0023_frame006050_tag0_bead1.jpg,®,0.3603
data\bead_crops\from_video_dedup\C0023_frame006050_tag3_bead0.jpg,6,0.1271
data\bead_crops\from_video_dedup\C0023_frame006050_tag3_bead3.jpg,®,0.344
data\bead_crops\from_video_dedup\C0023_frame006025_tag4_bead4.jpg,a,0.0967
data\bead_crops\from_video_dedup\C0023_frame006125_tag1_bead1.jpg,O,0.1515
data\bead_crops\from_video_dedup\C0023_frame006050_tag2_bead3.jpg,O,0.1035
data\bead_crops\from_video_dedup\C0023_frame006175_tag3_bead0.jpg,0,0.444
data\bead_crops\from_video_dedup\C0023_frame006100_tag3_bead4.jpg,,0.0
data\bead_crops\from_video_dedup\C0023_frame006150_tag1_bead1.jpg,@,0.1389
data\bead_crops\from_video_dedup\C0023_frame006125_tag1_bead4.jpg,,0.0
data\bead_crops\from_video_dedup\C0023_frame006075_tag1_bead0.jpg,0,0.2936
data\bead_crops\from_video_dedup\C0023_frame006125_tag2_bead1.jpg,0,0.5809
data\bead_crops\from_video_dedup\C0023_frame006075_tag2_bead4.jpg,9,0.2412
data\bead_crops\from_video_dedup\C0023_frame006075_tag3_bead0.jpg,®,0.3155
data\bead_crops\from_video_dedup\C0023_frame006075_tag3_bead1.jpg,0,0.1925
data\bead_crops\from_video_dedup\C0023_frame006075_tag3_bead2.jpg,C,0.1084
data\bead_crops\from_video_dedup\C0023_frame006150_tag3_bead2.jpg,0,0.1773
data\bead_crops\from_video_dedup\C0023_frame006125_tag3_bead4.jpg,E,0.0936
data\bead_crops\from_video_dedup\C0023_frame006100_tag0_bead3.jpg,,0.0
data\bead_crops\from_video_dedup\C0023_frame006100_tag0_bead4.jpg,8,0.2571
data\bead_crops\from_video_dedup\C0023_frame006100_tag1_bead1.jpg,9,0.2086
data\bead_crops\from_video_dedup\C0023_frame006225_tag3_bead0.jpg,?,0.1257
data\bead_crops\from_video_dedup\C0023_frame006125_tag0_bead1.jpg,O,0.2992
data\bead_crops\from_video_dedup\C0023_frame006125_tag1_bead3.jpg,O,0.1022
data\bead_crops\from_video_dedup\C0023_frame006125_tag2_bead3.jpg,0,0.2885
data\bead_crops\from_video_dedup\C0023_frame006150_tag3_bead0.jpg,0,0.3557
data\bead_crops\from_video_dedup\C0023_frame006125_tag3_bead3.jpg,,0.0
data\bead_crops\from_video_dedup\C0023_frame006175_tag1_bead4.jpg,o,0.3168
data\bead_crops\from_video_dedup\C0023_frame006150_tag1_bead3.jpg,,0.0
data\bead_crops\from_video_dedup\C0023_frame006175_tag4_bead0.jpg,0,0.243
data\bead_crops\from_video_dedup\C0023_frame006150_tag3_bead3.jpg,C,0.1143
data\bead_crops\from_video_dedup\C0023_frame006150_tag3_bead4.jpg,,0.0
data\bead_crops\from_video_dedup\C0023_frame006225_tag3_bead1.jpg,®,0.3274
data\bead_crops\from_video_dedup\C0023_frame006225_tag3_bead2.jpg,F,0.0901
data\bead_crops\from_video_dedup\C0023_frame006175_tag1_bead2.jpg,®,0.4882
data\bead_crops\from_video_dedup\C0023_frame006175_tag2_bead0.jpg,®,0.1098
data\bead_crops\from_video_dedup\C0023_frame006175_tag2_bead2.jpg,6,0.0864
data\bead_crops\from_video_dedup\C0023_frame006175_tag2_bead3.jpg,O,0.1523
data\bead_crops\from_video_dedup\C0023_frame006200_tag1_bead3.jpg,C,0.2405
data\bead_crops\from_video_dedup\C0023_frame006175_tag4_bead4.jpg,9,0.1744
data\bead_crops\from_video_dedup\C0023_frame006200_tag0_bead1.jpg,®,0.1026
data\bead_crops\from_video_dedup\C0023_frame006200_tag0_bead2.jpg,O,0.1288
data\bead_crops\from_video_dedup\C0023_frame006200_tag0_bead3.jpg,8,0.1674
data\bead_crops\from_video_dedup\C0023_frame006200_tag1_bead0.jpg,0,0.3895
data\bead_crops\from_video_dedup\C0023_frame006200_tag1_bead2.jpg,0,0.141
data\bead_crops\from_video_dedup\C0023_frame006250_tag3_bead1.jpg,0,0.1324
data\bead_crops\from_video_dedup\C0023_frame006250_tag3_bead3.jpg,0,0.2186
data\bead_crops\from_video_dedup\C0023_frame006225_tag0_bead4.jpg,©,0.1651
data\bead_crops\from_video_dedup\C0023_frame006225_tag1_bead0.jpg,0,0.4246
data\bead_crops\from_video_dedup\C0023_frame006225_tag1_bead3.jpg,C,0.1735
data\bead_crops\from_video_dedup\C0023_frame006250_tag2_bead4.jpg,a,0.0819
data\bead_crops\from_video_dedup\C0023_frame006250_tag3_bead2.jpg,0,0.5322
data\bead_crops\from_video_dedup\C0023_frame006250_tag0_bead0.jpg,0,0.0986
data\bead_crops\from_video_dedup\C0023_frame006250_tag0_bead1.jpg,®,0.1719
data\bead_crops\from_video_dedup\C0023_frame006250_tag0_bead2.jpg,8,0.2549
data\bead_crops\from_video_dedup\C0023_frame006250_tag0_bead4.jpg,©,0.1487
data\bead_crops\from_video_dedup\C0023_frame006250_tag1_bead3.jpg,O,0.1479
data\bead_crops\from_video_dedup\C0023_frame006250_tag2_bead0.jpg,0,0.4682
data\bead_crops\from_video_dedup\C0023_frame006250_tag2_bead1.jpg,0,0.2387
data\bead_crops\from_video_dedup\C0023_frame006275_tag3_bead3.jpg,©,0.1854
data\bead_crops\from_video_dedup\C0023_frame006250_tag2_bead3.jpg,C,0.1858
data\bead_crops\from_video_dedup\C0023_frame006250_tag4_bead0.jpg,6,0.1328
data\bead_crops\from_video_dedup\C0023_frame006675_tag0_bead0.jpg,0,0.5597
data\bead_crops\from_video_dedup\C0023_frame006250_tag4_bead3.jpg,®,0.298
data\bead_crops\from_video_dedup\C0023_frame006275_tag0_bead0.jpg,0,0.1575
data\bead_crops\from_video_dedup\C0023_frame006300_tag3_bead3.jpg,0,0.1805
data\bead_crops\from_video_dedup\C0023_frame006275_tag2_bead2.jpg,®,0.2725
data\bead_crops\from_video_dedup\C0023_frame006275_tag3_bead0.jpg,0,0.2285
data\bead_crops\from_video_dedup\C0023_frame006275_tag3_bead1.jpg,®,0.0702
data\bead_crops\from_video_dedup\C0023_frame006275_tag3_bead2.jpg,0,0.2468
data\bead_crops\from_video_dedup\C0023_frame006275_tag3_bead4.jpg,e,0.1297
data\bead_crops\from_video_dedup\C0023_frame006300_tag0_bead0.jpg,0,0.2914
data\bead_crops\from_video_dedup\C0023_frame006300_tag0_bead1.jpg,O,0.224
data\bead_crops\from_video_dedup\C0023_frame006300_tag0_bead2.jpg,®,0.165
data\bead_crops\from_video_dedup\C0023_frame006300_tag0_bead3.jpg,0,0.5211
data\bead_crops\from_video_dedup\C0023_frame006325_tag1_bead4.jpg,,0.0
data\bead_crops\from_video_dedup\C0023_frame006350_tag0_bead1.jpg,O,0.1509
data\bead_crops\from_video_dedup\C0023_frame006450_tag1_bead1.jpg,@,0.1054
data\bead_crops\from_video_dedup\C0023_frame006425_tag1_bead3.jpg,0,0.1387
data\bead_crops\from_video_dedup\C0023_frame006300_tag3_bead0.jpg,0,0.2865
data\bead_crops\from_video_dedup\C0023_frame006300_tag4_bead3.jpg,®,0.3347
data\bead_crops\from_video_dedup\C0023_frame006350_tag0_bead0.jpg,0,0.162
data\bead_crops\from_video_dedup\C0023_frame006325_tag1_bead0.jpg,0,0.3577
data\bead_crops\from_video_dedup\C0023_frame006350_tag4_bead0.jpg,一,0.1629
data\bead_crops\from_video_dedup\C0023_frame006325_tag1_bead2.jpg,O,0.2219
data\bead_crops\from_video_dedup\C0023_frame006325_tag1_bead3.jpg,O,0.3765
data\bead_crops\from_video_dedup\C0023_frame006375_tag4_bead4.jpg,0,0.2092
data\bead_crops\from_video_dedup\C0023_frame006350_tag2_bead3.jpg,®,0.341
data\bead_crops\from_video_dedup\C0023_frame006350_tag2_bead4.jpg,o,0.3454
data\bead_crops\from_video_dedup\C0023_frame006350_tag3_bead0.jpg,O,0.1539
data\bead_crops\from_video_dedup\C0023_frame006350_tag4_bead1.jpg,0,0.2646
data\bead_crops\from_video_dedup\C0023_frame006350_tag3_bead4.jpg,C,0.0707
data\bead_crops\from_video_dedup\C0023_frame006400_tag3_bead0.jpg,0,0.1959
data\bead_crops\from_video_dedup\C0023_frame006350_tag5_bead2.jpg,F,0.1318
data\bead_crops\from_video_dedup\C0023_frame006375_tag1_bead0.jpg,0,0.3332
data\bead_crops\from_video_dedup\C0023_frame006375_tag1_bead1.jpg,0,0.1513
data\bead_crops\from_video_dedup\C0023_frame006400_tag2_bead3.jpg,O,0.503
data\bead_crops\from_video_dedup\C0023_frame006375_tag1_bead4.jpg,,0.0
data\bead_crops\from_video_dedup\C0023_frame006400_tag0_bead0.jpg,8,0.156
data\bead_crops\from_video_dedup\C0023_frame006375_tag3_bead2.jpg,-,0.1833
data\bead_crops\from_video_dedup\C0023_frame006575_tag0_bead2.jpg,®,0.1508
data\bead_crops\from_video_dedup\C0023_frame006550_tag0_bead3.jpg,O,0.1469
data\bead_crops\from_video_dedup\C0023_frame006625_tag1_bead3.jpg,,0.0
data\bead_crops\from_video_dedup\C0023_frame006400_tag2_bead0.jpg,O,0.2632
data\bead_crops\from_video_dedup\C0023_frame006400_tag2_bead2.jpg,一,0.1492
data\bead_crops\from_video_dedup\C0023_frame006425_tag3_bead0.jpg,®,0.3698
data\bead_crops\from_video_dedup\C0023_frame006650_tag4_bead2.jpg,C,0.0644
data\bead_crops\from_video_dedup\C0023_frame006475_tag4_bead3.jpg,0,0.1949
data\bead_crops\from_video_dedup\C0023_frame006425_tag0_bead2.jpg,6,0.1868
data\bead_crops\from_video_dedup\C0023_frame006425_tag0_bead3.jpg,®,0.3328
data\bead_crops\from_video_dedup\C0023_frame006525_tag0_bead0.jpg,0,0.1731
data\bead_crops\from_video_dedup\C0023_frame006575_tag0_bead1.jpg,@,0.1409
data\bead_crops\from_video_dedup\C0023_frame006475_tag2_bead1.jpg,O,0.2142
data\bead_crops\from_video_dedup\C0023_frame006425_tag2_bead2.jpg,一,0.1726
data\bead_crops\from_video_dedup\C0023_frame006475_tag2_bead3.jpg,O,0.5621
data\bead_crops\from_video_dedup\C0023_frame006450_tag0_bead0.jpg,一,0.2074
data\bead_crops\from_video_dedup\C0023_frame006500_tag2_bead0.jpg,O,0.3271
data\bead_crops\from_video_dedup\C0023_frame006475_tag2_bead4.jpg,Q,0.1504
data\bead_crops\from_video_dedup\C0023_frame006450_tag2_bead0.jpg,0,0.1698
data\bead_crops\from_video_dedup\C0023_frame006500_tag4_bead1.jpg,0,0.1339
data\bead_crops\from_video_dedup\C0023_frame006475_tag4_bead4.jpg,O,0.139
data\bead_crops\from_video_dedup\C0023_frame006450_tag4_bead2.jpg,6,0.1066
data\bead_crops\from_video_dedup\C0023_frame006475_tag0_bead3.jpg,®,0.3574
data\bead_crops\from_video_dedup\C0023_frame006500_tag2_bead1.jpg,一,0.1014
data\bead_crops\from_video_dedup\C0023_frame006475_tag4_bead1.jpg,0,0.4631
data\bead_crops\from_video_dedup\C0023_frame006500_tag0_bead0.jpg,Q,0.1188
data\bead_crops\from_video_dedup\C0023_frame006500_tag0_bead1.jpg,0,0.1851
data\bead_crops\from_video_dedup\C0023_frame006600_tag3_bead4.jpg,9,0.201
data\bead_crops\from_video_dedup\C0023_frame006575_tag3_bead1.jpg,0,0.1765
data\bead_crops\from_video_dedup\C0023_frame006525_tag1_bead3.jpg,0,0.4572
data\bead_crops\from_video_dedup\C0023_frame006525_tag2_bead1.jpg,®,0.0843
data\bead_crops\from_video_dedup\C0023_frame006575_tag4_bead2.jpg,O,0.1717
data\bead_crops\from_video_dedup\C0023_frame006575_tag4_bead3.jpg,O,0.5937
data\bead_crops\from_video_dedup\C0023_frame006525_tag2_bead4.jpg,Q,0.12
data\bead_crops\from_video_dedup\C0023_frame006525_tag4_bead3.jpg,®,0.3931
data\bead_crops\from_video_dedup\C0023_frame006550_tag0_bead1.jpg,?,0.123
data\bead_crops\from_video_dedup\C0023_frame006550_tag3_bead4.jpg,Q,0.0965
data\bead_crops\from_video_dedup\C0023_frame006550_tag4_bead2.jpg,-,0.1457
data\bead_crops\from_video_dedup\C0023_frame006575_tag0_bead3.jpg,O,0.1414
data\bead_crops\from_video_dedup\C0023_frame006575_tag1_bead2.jpg,F,0.0585
data\bead_crops\from_video_dedup\C0023_frame006675_tag0_bead2.jpg,?,0.262
data\bead_crops\from_video_dedup\C0023_frame006575_tag2_bead3.jpg,®,0.3862
data\bead_crops\from_video_dedup\C0023_frame006700_tag5_bead0.jpg,®,0.093
data\bead_crops\from_video_dedup\C0023_frame006575_tag4_bead4.jpg,Q,0.0941
data\bead_crops\from_video_dedup\C0023_frame006675_tag4_bead2.jpg,®,0.3203
data\bead_crops\from_video_dedup\C0023_frame006650_tag4_bead1.jpg,O,0.2063
data\bead_crops\from_video_dedup\C0023_frame006600_tag1_bead2.jpg,C,0.0828
data\bead_crops\from_video_dedup\C0023_frame006675_tag4_bead4.jpg,日,0.0887
data\bead_crops\from_video_dedup\C0023_frame006600_tag2_bead0.jpg,Q,0.2369
data\bead_crops\from_video_dedup\C0023_frame006600_tag2_bead2.jpg,0,0.1911
data\bead_crops\from_video_dedup\C0023_frame006725_tag1_bead1.jpg,O,0.5248
data\bead_crops\from_video_dedup\C0023_frame006975_tag4_bead3.jpg,0,0.3357
data\bead_crops\from_video_dedup\C0023_frame006600_tag4_bead3.jpg,?,0.2734
data\bead_crops\from_video_dedup\C0023_frame006675_tag0_bead4.jpg,o,0.3292
data\bead_crops\from_video_dedup\C0023_frame006625_tag0_bead1.jpg,0,0.0837
data\bead_crops\from_video_dedup\C0023_frame006675_tag0_bead3.jpg,?,0.2465
data\bead_crops\from_video_dedup\C0023_frame006625_tag1_bead1.jpg,O,0.1234
data\bead_crops\from_video_dedup\C0023_frame006675_tag1_bead3.jpg,O,0.1198
data\bead_crops\from_video_dedup\C0023_frame006825_tag3_bead0.jpg,。,0.3044
data\bead_crops\from_video_dedup\C0023_frame006625_tag3_bead0.jpg,0,0.0982
data\bead_crops\from_video_dedup\C0023_frame006625_tag3_bead2.jpg,0,0.241
data\bead_crops\from_video_dedup\C0023_frame006675_tag4_bead1.jpg,1,0.0694
data\bead_crops\from_video_dedup\C0023_frame006725_tag3_bead3.jpg,0,0.2339
data\bead_crops\from_video_dedup\C0023_frame006675_tag0_bead1.jpg,0,0.1355
data\bead_crops\from_video_dedup\C0023_frame006675_tag1_bead0.jpg,0,0.159
data\bead_crops\from_video_dedup\C0023_frame006675_tag1_bead1.jpg,®,0.209
data\bead_crops\from_video_dedup\C0023_frame006675_tag1_bead2.jpg,0,0.1556
data\bead_crops\from_video_dedup\C0023_frame006725_tag0_bead2.jpg,,0.0
data\bead_crops\from_video_dedup\C0023_frame006675_tag2_bead0.jpg,0,0.0962
data\bead_crops\from_video_dedup\C0023_frame006825_tag0_bead3.jpg,O,0.5498
data\bead_crops\from_video_dedup\C0023_frame006750_tag1_bead4.jpg,Q,0.0871
data\bead_crops\from_video_dedup\C0023_frame006675_tag4_bead3.jpg,O,0.1448
data\bead_crops\from_video_dedup\C0023_frame006725_tag0_bead4.jpg,O,0.1189
data\bead_crops\from_video_dedup\C0023_frame006750_tag3_bead0.jpg,?,0.2675
data\bead_crops\from_video_dedup\C0023_frame006700_tag1_bead3.jpg,?,0.4341
data\bead_crops\from_video_dedup\C0023_frame006800_tag0_bead4.jpg,o,0.4415
data\bead_crops\from_video_dedup\C0023_frame006950_tag4_bead0.jpg,o,0.1835
data\bead_crops\from_video_dedup\C0023_frame006700_tag3_bead2.jpg,0,0.2236
data\bead_crops\from_video_dedup\C0023_frame006700_tag5_bead4.jpg,Q,0.0818
data\bead_crops\from_video_dedup\C0023_frame006750_tag2_bead2.jpg,F,0.077
data\bead_crops\from_video_dedup\C0023_frame006725_tag1_bead3.jpg,0,0.1791
data\bead_crops\from_video_dedup\C0023_frame006975_tag4_bead2.jpg,U,0.2599
data\bead_crops\from_video_dedup\C0023_frame006725_tag4_bead1.jpg,?,0.2799
data\bead_crops\from_video_dedup\C0023_frame006750_tag2_bead1.jpg,®,0.2926
data\bead_crops\from_video_dedup\C0023_frame006800_tag0_bead2.jpg,®,0.3266
data\bead_crops\from_video_dedup\C0023_frame006975_tag4_bead4.jpg,o,0.2554
data\bead_crops\from_video_dedup\C0023_frame006775_tag0_bead0.jpg,0,0.1203
data\bead_crops\from_video_dedup\C0023_frame006825_tag2_bead4.jpg,0,0.0927
data\bead_crops\from_video_dedup\C0023_frame006775_tag1_bead1.jpg,O,0.1809
data\bead_crops\from_video_dedup\C0023_frame006775_tag2_bead2.jpg,C,0.1446
data\bead_crops\from_video_dedup\C0023_frame006800_tag4_bead1.jpg,®,0.1145
data\bead_crops\from_video_dedup\C0023_frame006900_tag1_bead2.jpg,Q,0.7638
data\bead_crops\from_video_dedup\C0023_frame006850_tag1_bead1.jpg,?,0.1881
data\bead_crops\from_video_dedup\C0023_frame007050_tag0_bead2.jpg,O,0.0542
data\bead_crops\from_video_dedup\C0023_frame007125_tag4_bead0.jpg,0,0.1066
data\bead_crops\from_video_dedup\C0023_frame006825_tag0_bead2.jpg,0,0.2493
data\bead_crops\from_video_dedup\C0023_frame006850_tag1_bead3.jpg,?,0.24
data\bead_crops\from_video_dedup\C0023_frame006900_tag2_bead4.jpg,O,0.3183
data\bead_crops\from_video_dedup\C0023_frame007175_tag0_bead2.jpg,0,0.1262
data\bead_crops\from_video_dedup\C0023_frame007050_tag0_bead0.jpg,®,0.144
data\bead_crops\from_video_dedup\C0023_frame006850_tag1_bead0.jpg,0,0.5396
data\bead_crops\from_video_dedup\C0023_frame006850_tag1_bead2.jpg,0,0.1395
data\bead_crops\from_video_dedup\C0023_frame006850_tag3_bead2.jpg,F,0.1276
data\bead_crops\from_video_dedup\C0023_frame006875_tag3_bead0.jpg,。,0.3328
data\bead_crops\from_video_dedup\C0023_frame006875_tag3_bead2.jpg,0,0.3516
data\bead_crops\from_video_dedup\C0023_frame006900_tag3_bead2.jpg,F,0.2831
data\bead_crops\from_video_dedup\C0023_frame006875_tag4_bead2.jpg,0,0.224
